LGA_2018,Region,Time,Value,,
12750,Eurobodalla (A),2008,36301,,
12750,Eurobodalla (A),2009,36462,,
12750,Eurobodalla (A),2010,36807,,
12750,Eurobodalla (A),2011,37082,,
12750,Eurobodalla (A),2012,37141,,
12750,Eurobodalla (A),2013,37270,,
12750,Eurobodalla (A),2014,37483,,
12750,Eurobodalla (A),2015,37733,,
12750,Eurobodalla (A),2016,37919,,
12750,Eurobodalla (A),2017,38097,,
12750,Eurobodalla (A),2018,38288,,
12850,Fairfield (C),2001,187825,,
12850,Fairfield (C),2002,187089,,
12850,Fairfield (C),2003,186489,,
12850,Fairfield (C),2004,185562,,
12850,Fairfield (C),2005,185740,,
12850,Fairfield (C),2006,186117,,
12850,Fairfield (C),2007,187872,,
12850,Fairfield (C),2008,190654,,
12850,Fairfield (C),2009,193557,,
12850,Fairfield (C),2010,195174,,
12850,Fairfield (C),2011,196479,,
12850,Fairfield (C),2012,198106,,
12850,Fairfield (C),2013,200098,,
12850,Fairfield (C),2014,201788,,
12850,Fairfield (C),2015,203490,,
12850,Fairfield (C),2016,205675,,
12850,Fairfield (C),2017,208636,,
12850,Fairfield (C),2018,210612,,
12870,Federation (A),2001,12121,,
12870,Federation (A),2002,12141,,
12870,Federation (A),2003,12184,,
12870,Federation (A),2004,12237,,
12870,Federation (A),2005,12330,,
12870,Federation (A),2006,12497,,
12870,Federation (A),2007,12479,,
12870,Federation (A),2008,12468,,
12870,Federation (A),2009,12515,,
12870,Federation (A),2010,12520,,
12870,Federation (A),2011,12509,,
12870,Federation (A),2012,12510,,
12870,Federation (A),2013,12508,,
12870,Federation (A),2014,12499,,
12870,Federation (A),2015,12470,,
12870,Federation (A),2016,12445,,
12870,Federation (A),2017,12450,,
12870,Federation (A),2018,12462,,
12900,Forbes (A),2001,10062,,
12900,Forbes (A),2002,9995,,
12900,Forbes (A),2003,9907,,
12900,Forbes (A),2004,9744,,
12900,Forbes (A),2005,9610,,
12900,Forbes (A),2006,9540,,
12900,Forbes (A),2007,9573,,
12900,Forbes (A),2008,9526,,
12900,Forbes (A),2009,9562,,
12900,Forbes (A),2010,9495,,
12900,Forbes (A),2011,9469,,
12900,Forbes (A),2012,9529,,
12900,Forbes (A),2013,9608,,
12900,Forbes (A),2014,9698,,
12900,Forbes (A),2015,9750,,
12900,Forbes (A),2016,9817,,
12900,Forbes (A),2017,9865,,
12900,Forbes (A),2018,9910,,
12930,Georges River (A),2001,125777,,
12930,Georges River (A),2002,126520,,
12930,Georges River (A),2003,127183,,
12930,Georges River (A),2004,128176,,
12930,Georges River (A),2005,129490,,
12930,Georges River (A),2006,130586,,
12930,Georges River (A),2007,132751,,
12930,Georges River (A),2008,135287,,
12930,Georges River (A),2009,137979,,
12930,Georges River (A),2010,140040,,
12930,Georges River (A),2011,141726,,
12930,Georges River (A),2012,144159,,
12930,Georges River (A),2013,146604,,
12930,Georges River (A),2014,148882,,
12930,Georges River (A),2015,151069,,
12930,Georges River (A),2016,153161,,
12930,Georges River (A),2017,156435,,
12930,Georges River (A),2018,158411,,
12950,Gilgandra (A),2001,4761,,
12950,Gilgandra (A),2002,4730,,
12950,Gilgandra (A),2003,4706,,
12950,Gilgandra (A),2004,4660,,
12950,Gilgandra (A),2005,4652,,
12950,Gilgandra (A),2006,4618,,
12950,Gilgandra (A),2007,4532,,
12950,Gilgandra (A),2008,4471,,
12950,Gilgandra (A),2009,4498,,
12950,Gilgandra (A),2010,4529,,
12950,Gilgandra (A),2011,4515,,
12950,Gilgandra (A),2012,4464,,
12950,Gilgandra (A),2013,4428,,
12950,Gilgandra (A),2014,4382,,
12950,Gilgandra (A),2015,4342,,
12950,Gilgandra (A),2016,4298,,
12950,Gilgandra (A),2017,4249,,
12950,Gilgandra (A),2018,4226,,
13010,Glen Innes Severn (A),2001,8818,,
13010,Glen Innes Severn (A),2002,8848,,
13010,Glen Innes Severn (A),2003,8870,,
13010,Glen Innes Severn (A),2004,8876,,
13010,Glen Innes Severn (A),2005,8907,,
13010,Glen Innes Severn (A),2006,8987,,
13010,Glen Innes Severn (A),2007,8919,,
13010,Glen Innes Severn (A),2008,8907,,
13010,Glen Innes Severn (A),2009,8926,,
13010,Glen Innes Severn (A),2010,8939,,
13010,Glen Innes Severn (A),2011,8911,,
13010,Glen Innes Severn (A),2012,8905,,
13010,Glen Innes Severn (A),2013,8909,,
13010,Glen Innes Severn (A),2014,8919,,
13010,Glen Innes Severn (A),2015,8926,,
13010,Glen Innes Severn (A),2016,8934,,
13010,Glen Innes Severn (A),2017,8923,,
13010,Glen Innes Severn (A),2018,8908,,
13310,Goulburn Mulwaree (A),2001,26401,,
13310,Goulburn Mulwaree (A),2002,26526,,
13310,Goulburn Mulwaree (A),2003,26576,,
13310,Goulburn Mulwaree (A),2004,26559,,
13310,Goulburn Mulwaree (A),2005,26615,,
13310,Goulburn Mulwaree (A),2006,26695,,
13310,Goulburn Mulwaree (A),2007,26803,,
13310,Goulburn Mulwaree (A),2008,27166,,
13310,Goulburn Mulwaree (A),2009,27654,,
13310,Goulburn Mulwaree (A),2010,28083,,
13310,Goulburn Mulwaree (A),2011,28363,,
13310,Goulburn Mulwaree (A),2012,28730,,
13310,Goulburn Mulwaree (A),2013,29187,,
13310,Goulburn Mulwaree (A),2014,29486,,
13310,Goulburn Mulwaree (A),2015,29815,,
13310,Goulburn Mulwaree (A),2016,30261,,
13310,Goulburn Mulwaree (A),2017,30575,,
13310,Goulburn Mulwaree (A),2018,30852,,
13340,Greater Hume Shire (A),2001,10455,,
13340,Greater Hume Shire (A),2002,10331,,
13340,Greater Hume Shire (A),2003,10189,,
13340,Greater Hume Shire (A),2004,10126,,
13340,Greater Hume Shire (A),2005,10036,,
13340,Greater Hume Shire (A),2006,9999,,
13340,Greater Hume Shire (A),2007,9985,,
13340,Greater Hume Shire (A),2008,9988,,
13340,Greater Hume Shire (A),2009,10009,,
13340,Greater Hume Shire (A),2010,10060,,
13340,Greater Hume Shire (A),2011,10072,,
13340,Greater Hume Shire (A),2012,10161,,
13340,Greater Hume Shire (A),2013,10220,,
13340,Greater Hume Shire (A),2014,10318,,
13340,Greater Hume Shire (A),2015,10441,,
13340,Greater Hume Shire (A),2016,10519,,
13340,Greater Hume Shire (A),2017,10608,,
13340,Greater Hume Shire (A),2018,10686,,
13450,Griffith (C),2001,24412,,
13450,Griffith (C),2002,24377,,
13450,Griffith (C),2003,24277,,
13450,Griffith (C),2004,24235,,
13450,Griffith (C),2005,24329,,
13450,Griffith (C),2006,24450,,
13450,Griffith (C),2007,24583,,
13450,Griffith (C),2008,24817,,
13450,Griffith (C),2009,25100,,
13450,Griffith (C),2010,25264,,
13450,Griffith (C),2011,25395,,
13450,Griffith (C),2012,25614,,
13450,Griffith (C),2013,25705,,
13450,Griffith (C),2014,25942,,
13450,Griffith (C),2015,26171,,
13450,Griffith (C),2016,26356,,
13450,Griffith (C),2017,26608,,
13450,Griffith (C),2018,26882,,
13550,Gunnedah (A),2001,12306,,
13550,Gunnedah (A),2002,12193,,
13550,Gunnedah (A),2003,12036,,
13550,Gunnedah (A),2004,11892,,
13550,Gunnedah (A),2005,11792,,
13550,Gunnedah (A),2006,11782,,
13550,Gunnedah (A),2007,11879,,
13550,Gunnedah (A),2008,11987,,
13550,Gunnedah (A),2009,12151,,
13550,Gunnedah (A),2010,12344,,
13550,Gunnedah (A),2011,12519,,
13550,Gunnedah (A),2012,12514,,
13550,Gunnedah (A),2013,12481,,
13550,Gunnedah (A),2014,12468,,
13550,Gunnedah (A),2015,12447,,
13550,Gunnedah (A),2016,12491,,
13550,Gunnedah (A),2017,12587,,
13550,Gunnedah (A),2018,12661,,
13660,Gwydir (A),2001,5716,,
13660,Gwydir (A),2002,5652,,
13660,Gwydir (A),2003,5573,,
13660,Gwydir (A),2004,5492,,
13660,Gwydir (A),2005,5442,,
13660,Gwydir (A),2006,5428,,
13660,Gwydir (A),2007,5307,,
13660,Gwydir (A),2008,5210,,
13660,Gwydir (A),2009,5167,,
13660,Gwydir (A),2010,5131,,
13660,Gwydir (A),2011,5102,,
13660,Gwydir (A),2012,5172,,
13660,Gwydir (A),2013,5218,,
13660,Gwydir (A),2014,5250,,
13660,Gwydir (A),2015,5302,,
13660,Gwydir (A),2016,5326,,
13660,Gwydir (A),2017,5318,,
13660,Gwydir (A),2018,5349,,
13800,Hawkesbury (C),2001,62412,,
13800,Hawkesbury (C),2002,62515,,
13800,Hawkesbury (C),2003,62530,,
13800,Hawkesbury (C),2004,62032,,
13800,Hawkesbury (C),2005,61698,,
13800,Hawkesbury (C),2006,61725,,
13800,Hawkesbury (C),2007,62262,,
13800,Hawkesbury (C),2008,63066,,
13800,Hawkesbury (C),2009,63618,,
13800,Hawkesbury (C),2010,63982,,
13800,Hawkesbury (C),2011,64353,,
13800,Hawkesbury (C),2012,64670,,
13800,Hawkesbury (C),2013,65145,,
13800,Hawkesbury (C),2014,65503,,
13800,Hawkesbury (C),2015,65890,,
13800,Hawkesbury (C),2016,66346,,
13800,Hawkesbury (C),2017,66669,,
13800,Hawkesbury (C),2018,67083,,
13850,Hay (A),2001,3620,,
13850,Hay (A),2002,3616,,
13850,Hay (A),2003,3582,,
13850,Hay (A),2004,3538,,
13850,Hay (A),2005,3512,,
13850,Hay (A),2006,3483,,
13850,Hay (A),2007,3394,,
13850,Hay (A),2008,3292,,
13850,Hay (A),2009,3209,,
13850,Hay (A),2010,3153,,
13850,Hay (A),2011,3085,,
13850,Hay (A),2012,3029,,
13850,Hay (A),2013,3016,,
13850,Hay (A),2014,3005,,
13850,Hay (A),2015,2994,,
13850,Hay (A),2016,2984,,
13850,Hay (A),2017,2981,,
13850,Hay (A),2018,2979,,
13910,Hilltops (A),2001,18014,,
13910,Hilltops (A),2002,18022,,
13910,Hilltops (A),2003,18031,,
13910,Hilltops (A),2004,18060,,
13910,Hilltops (A),2005,18146,,
13910,Hilltops (A),2006,18213,,
13910,Hilltops (A),2007,18266,,
13910,Hilltops (A),2008,18337,,
13910,Hilltops (A),2009,18467,,
13910,Hilltops (A),2010,18639,,
13910,Hilltops (A),2011,18793,,
13910,Hilltops (A),2012,18807,,
13910,Hilltops (A),2013,18783,,
13910,Hilltops (A),2014,18776,,
13910,Hilltops (A),2015,18760,,
13910,Hilltops (A),2016,18756,,
13910,Hilltops (A),2017,18765,,
13910,Hilltops (A),2018,18782,,
14000,Hornsby (A),2001,132644,,
14000,Hornsby (A),2002,134068,,
14000,Hornsby (A),2003,134991,,
14000,Hornsby (A),2004,135567,,
14000,Hornsby (A),2005,135974,,
14000,Hornsby (A),2006,136162,,
14000,Hornsby (A),2007,137694,,
14000,Hornsby (A),2008,139436,,
14000,Hornsby (A),2009,141117,,
14000,Hornsby (A),2010,142549,,
14000,Hornsby (A),2011,143273,,
14000,Hornsby (A),2012,143754,,
14000,Hornsby (A),2013,144458,,
14000,Hornsby (A),2014,145262,,
14000,Hornsby (A),2015,146147,,
14000,Hornsby (A),2016,147385,,
14000,Hornsby (A),2017,149215,,
14000,Hornsby (A),2018,150752,,
14100,Hunters Hill (A),2001,13296,,
14100,Hunters Hill (A),2002,13412,,
14100,Hunters Hill (A),2003,13512,,
14100,Hunters Hill (A),2004,13631,,
14100,Hunters Hill (A),2005,13636,,
14100,Hunters Hill (A),2006,13662,,
14100,Hunters Hill (A),2007,13716,,
14100,Hunters Hill (A),2008,13742,,
14100,Hunters Hill (A),2009,13835,,
14100,Hunters Hill (A),2010,13854,,
14100,Hunters Hill (A),2011,13897,,
14100,Hunters Hill (A),2012,14070,,
14100,Hunters Hill (A),2013,14242,,
14100,Hunters Hill (A),2014,14428,,
14100,Hunters Hill (A),2015,14540,,
14100,Hunters Hill (A),2016,14656,,
14100,Hunters Hill (A),2017,14754,,
14100,Hunters Hill (A),2018,14909,,
14170,Inner West (A),2001,166693,,
14170,Inner West (A),2002,166368,,
14170,Inner West (A),2003,166127,,
14170,Inner West (A),2004,165989,,
14170,Inner West (A),2005,166486,,
14170,Inner West (A),2006,167602,,
14170,Inner West (A),2007,170481,,
14170,Inner West (A),2008,173375,,
14170,Inner West (A),2009,176106,,
14170,Inner West (A),2010,178395,,
14170,Inner West (A),2011,180301,,
14170,Inner West (A),2012,182041,,
14170,Inner West (A),2013,184297,,
14170,Inner West (A),2014,186495,,
14170,Inner West (A),2015,188711,,
14170,Inner West (A),2016,191194,,
14170,Inner West (A),2017,194744,,
14170,Inner West (A),2018,198024,,
14200,Inverell (A),2001,15632,,
14200,Inverell (A),2002,15721,,
14200,Inverell (A),2003,15723,,
14200,Inverell (A),2004,15708,,
14200,Inverell (A),2005,15765,,
14200,Inverell (A),2006,15845,,
14200,Inverell (A),2007,15973,,
14200,Inverell (A),2008,16118,,
14200,Inverell (A),2009,16320,,
14200,Inverell (A),2010,16476,,
14200,Inverell (A),2011,16584,,
14200,Inverell (A),2012,16614,,
14200,Inverell (A),2013,16627,,
14200,Inverell (A),2014,16676,,
14200,Inverell (A),2015,16731,,
14200,Inverell (A),2016,16812,,
14200,Inverell (A),2017,16827,,
14200,Inverell (A),2018,16844,,
14300,Junee (A),2001,5859,,
14300,Junee (A),2002,5869,,
14300,Junee (A),2003,5861,,
14300,Junee (A),2004,5854,,
14300,Junee (A),2005,5882,,
14300,Junee (A),2006,5943,,
14300,Junee (A),2007,5942,,
14300,Junee (A),2008,5978,,
14300,Junee (A),2009,6054,,
14300,Junee (A),2010,6105,,
14300,Junee (A),2011,6132,,
14300,Junee (A),2012,6135,,
14300,Junee (A),2013,6213,,
14300,Junee (A),2014,6283,,
14300,Junee (A),2015,6336,,
14300,Junee (A),2016,6414,,
14300,Junee (A),2017,6516,,
14300,Junee (A),2018,6631,,
14350,Kempsey (A),2001,27164,,
14350,Kempsey (A),2002,27327,,
14350,Kempsey (A),2003,27466,,
14350,Kempsey (A),2004,27608,,
14350,Kempsey (A),2005,27936,,
14350,Kempsey (A),2006,28032,,
14350,Kempsey (A),2007,28193,,
14350,Kempsey (A),2008,28431,,
14350,Kempsey (A),2009,28775,,
14350,Kempsey (A),2010,28960,,
14350,Kempsey (A),2011,29128,,
14350,Kempsey (A),2012,29223,,
14350,Kempsey (A),2013,29284,,
14350,Kempsey (A),2014,29351,,
14350,Kempsey (A),2015,29379,,
14350,Kempsey (A),2016,29431,,
14350,Kempsey (A),2017,29550,,
14350,Kempsey (A),2018,29665,,
14400,Kiama (A),2001,19793,,
14400,Kiama (A),2002,19841,,
14400,Kiama (A),2003,19836,,
14400,Kiama (A),2004,19784,,
14400,Kiama (A),2005,19690,,
14400,Kiama (A),2006,19626,,
14400,Kiama (A),2007,19809,,
14400,Kiama (A),2008,19933,,
14400,Kiama (A),2009,20219,,
14400,Kiama (A),2010,20522,,
14400,Kiama (A),2011,20806,,
14400,Kiama (A),2012,21004,,
14400,Kiama (A),2013,21262,,
14400,Kiama (A),2014,21612,,
14400,Kiama (A),2015,21890,,
14400,Kiama (A),2016,22110,,
14400,Kiama (A),2017,22461,,
14400,Kiama (A),2018,23006,,
14500,Ku-ring-gai (A),2001,106965,,
14500,Ku-ring-gai (A),2002,106778,,
14500,Ku-ring-gai (A),2003,106559,,
14500,Ku-ring-gai (A),2004,105839,,
14500,Ku-ring-gai (A),2005,104883,,
14500,Ku-ring-gai (A),2006,104459,,
14500,Ku-ring-gai (A),2007,105551,,
14500,Ku-ring-gai (A),2008,107976,,
14500,Ku-ring-gai (A),2009,110464,,
14500,Ku-ring-gai (A),2010,112643,,
14500,Ku-ring-gai (A),2011,114604,,
14500,Ku-ring-gai (A),2012,116339,,
14500,Ku-ring-gai (A),2013,118195,,
14500,Ku-ring-gai (A),2014,119851,,
14500,Ku-ring-gai (A),2015,121315,,
14500,Ku-ring-gai (A),2016,122472,,
14500,Ku-ring-gai (A),2017,124515,,
14500,Ku-ring-gai (A),2018,126046,,
14550,Kyogle (A),2001,9739,,
14550,Kyogle (A),2002,9686,,
14550,Kyogle (A),2003,9590,,
14550,Kyogle (A),2004,9525,,
14550,Kyogle (A),2005,9507,,
14550,Kyogle (A),2006,9491,,
14550,Kyogle (A),2007,9491,,
14550,Kyogle (A),2008,9490,,
14550,Kyogle (A),2009,9514,,
14550,Kyogle (A),2010,9544,,
14550,Kyogle (A),2011,9537,,
14550,Kyogle (A),2012,9416,,
14550,Kyogle (A),2013,9345,,
14550,Kyogle (A),2014,9288,,
14550,Kyogle (A),2015,9197,,
14550,Kyogle (A),2016,9114,,
14550,Kyogle (A),2017,8982,,
14550,Kyogle (A),2018,8870,,
14600,Lachlan (A),2001,7500,,
14600,Lachlan (A),2002,7386,,
14600,Lachlan (A),2003,7233,,
14600,Lachlan (A),2004,7090,,
14600,Lachlan (A),2005,6956,,
14600,Lachlan (A),2006,6829,,
14600,Lachlan (A),2007,6733,,
14600,Lachlan (A),2008,6692,,
14600,Lachlan (A),2009,6678,,
14600,Lachlan (A),2010,6663,,
14600,Lachlan (A),2011,6701,,
14600,Lachlan (A),2012,6651,,
14600,Lachlan (A),2013,6586,,
14600,Lachlan (A),2014,6530,,
14600,Lachlan (A),2015,6450,,
14600,Lachlan (A),2016,6356,,
14600,Lachlan (A),2017,6230,,
14600,Lachlan (A),2018,6151,,
14650,Lake Macquarie (C),2001,186353,,
14650,Lake Macquarie (C),2002,187385,,
14650,Lake Macquarie (C),2003,188171,,
14650,Lake Macquarie (C),2004,188415,,
14650,Lake Macquarie (C),2005,188547,,
14650,Lake Macquarie (C),2006,188503,,
14650,Lake Macquarie (C),2007,189672,,
14650,Lake Macquarie (C),2008,191478,,
14650,Lake Macquarie (C),2009,193585,,
14650,Lake Macquarie (C),2010,195263,,
14650,Lake Macquarie (C),2011,196811,,
14650,Lake Macquarie (C),2012,197693,,
14650,Lake Macquarie (C),2013,198953,,
14650,Lake Macquarie (C),2014,200249,,
14650,Lake Macquarie (C),2015,201240,,
14650,Lake Macquarie (C),2016,202332,,
14650,Lake Macquarie (C),2017,203502,,
14650,Lake Macquarie (C),2018,204914,,
14700,Lane Cove (A),2001,31880,,
14700,Lane Cove (A),2002,31749,,
14700,Lane Cove (A),2003,31695,,
14700,Lane Cove (A),2004,31599,,
14700,Lane Cove (A),2005,31538,,
14700,Lane Cove (A),2006,31527,,
14700,Lane Cove (A),2007,31678,,
14700,Lane Cove (A),2008,31918,,
14700,Lane Cove (A),2009,32308,,
14700,Lane Cove (A),2010,32803,,
14700,Lane Cove (A),2011,33233,,
14700,Lane Cove (A),2012,33728,,
14700,Lane Cove (A),2013,34261,,
14700,Lane Cove (A),2014,35196,,
14700,Lane Cove (A),2015,36402,,
14700,Lane Cove (A),2016,37694,,
14700,Lane Cove (A),2017,38780,,
14700,Lane Cove (A),2018,39486,,
14750,Leeton (A),2001,11832,,
14750,Leeton (A),2002,11807,,
14750,Leeton (A),2003,11755,,
14750,Leeton (A),2004,11681,,
14750,Leeton (A),2005,11590,,
14750,Leeton (A),2006,11562,,
14750,Leeton (A),2007,11502,,
14750,Leeton (A),2008,11457,,
14750,Leeton (A),2009,11461,,
14750,Leeton (A),2010,11432,,
14750,Leeton (A),2011,11406,,
14750,Leeton (A),2012,11430,,
14750,Leeton (A),2013,11413,,
14750,Leeton (A),2014,11408,,
14750,Leeton (A),2015,11411,,
14750,Leeton (A),2016,11407,,
14750,Leeton (A),2017,11424,,
14750,Leeton (A),2018,11438,,
14850,Lismore (C),2001,42721,,
14850,Lismore (C),2002,42749,,
14850,Lismore (C),2003,42681,,
14850,Lismore (C),2004,42764,,
14850,Lismore (C),2005,43011,,
14850,Lismore (C),2006,43338,,
14850,Lismore (C),2007,43636,,
14850,Lismore (C),2008,43750,,
14850,Lismore (C),2009,43940,,
14850,Lismore (C),2010,44190,,
14850,Lismore (C),2011,44348,,
14850,Lismore (C),2012,44388,,
14850,Lismore (C),2013,44408,,
14850,Lismore (C),2014,44327,,
14850,Lismore (C),2015,44212,,
14850,Lismore (C),2016,44122,,
14850,Lismore (C),2017,43930,,
14850,Lismore (C),2018,43843,,
14870,Lithgow (C),2001,20451,,
14870,Lithgow (C),2002,20442,,
14870,Lithgow (C),2003,20418,,
14870,Lithgow (C),2004,20357,,
14870,Lithgow (C),2005,20272,,
14870,Lithgow (C),2006,20186,,
14870,Lithgow (C),2007,20277,,
14870,Lithgow (C),2008,20352,,
14870,Lithgow (C),2009,20621,,
14870,Lithgow (C),2010,20732,,
14870,Lithgow (C),2011,20850,,
14870,Lithgow (C),2012,21000,,
14870,Lithgow (C),2013,21118,,
14870,Lithgow (C),2014,21283,,
14870,Lithgow (C),2015,21400,,
14870,Lithgow (C),2016,21484,,
14870,Lithgow (C),2017,21577,,
14870,Lithgow (C),2018,21636,,
14900,Liverpool (C),2001,158027,,
14900,Liverpool (C),2002,161908,,
14900,Liverpool (C),2003,163835,,
14900,Liverpool (C),2004,165627,,
14900,Liverpool (C),2005,167472,,
14900,Liverpool (C),2006,169868,,
14900,Liverpool (C),2007,172875,,
14900,Liverpool (C),2008,177372,,
14900,Liverpool (C),2009,181712,,
14900,Liverpool (C),2010,184910,,
14900,Liverpool (C),2011,188088,,
14900,Liverpool (C),2012,191799,,
14900,Liverpool (C),2013,196122,,
14900,Liverpool (C),2014,200725,,
14900,Liverpool (C),2015,206205,,
14900,Liverpool (C),2016,211983,,
14900,Liverpool (C),2017,217788,,
14900,Liverpool (C),2018,223304,,
14920,Liverpool Plains (A),2001,7977,,
14920,Liverpool Plains (A),2002,7940,,
14920,Liverpool Plains (A),2003,7859,,
14920,Liverpool Plains (A),2004,7797,,
14920,Liverpool Plains (A),2005,7736,,
14920,Liverpool Plains (A),2006,7717,,
14920,Liverpool Plains (A),2007,7720,,
14920,Liverpool Plains (A),2008,7717,,
14920,Liverpool Plains (A),2009,7718,,
14920,Liverpool Plains (A),2010,7738,,
14920,Liverpool Plains (A),2011,7761,,
14920,Liverpool Plains (A),2012,7786,,
14920,Liverpool Plains (A),2013,7812,,
14920,Liverpool Plains (A),2014,7831,,
14920,Liverpool Plains (A),2015,7837,,
14920,Liverpool Plains (A),2016,7847,,
14920,Liverpool Plains (A),2017,7871,,
14920,Liverpool Plains (A),2018,7893,,
14950,Lockhart (A),2001,3550,,
14950,Lockhart (A),2002,3470,,
14950,Lockhart (A),2003,3404,,
14950,Lockhart (A),2004,3330,,
14950,Lockhart (A),2005,3267,,
14950,Lockhart (A),2006,3237,,
14950,Lockhart (A),2007,3203,,
14950,Lockhart (A),2008,3171,,
14950,Lockhart (A),2009,3159,,
14950,Lockhart (A),2010,3133,,
14950,Lockhart (A),2011,3098,,
14950,Lockhart (A),2012,3085,,
14950,Lockhart (A),2013,3096,,
14950,Lockhart (A),2014,3117,,
14950,Lockhart (A),2015,3121,,
